ABC de Ventas     Del 01/01/2025 al 30/09/2025	ABC de Ventas     Del 01/01/2025 al 30/09/2025	ABC de Ventas     Del 01/01/2025 al 30/09/2025	ABC de Ventas     Del 01/01/2025 al 30/09/2025	ABC de Ventas     Del 01/01/2025 al 30/09/2025	ABC de Ventas     Del 01/01/2025 al 30/09/2025	ABC de Ventas     Del 01/01/2025 al 30/09/2025	ABC de Ventas     Del 01/01/2025 al 30/09/2025	ABC de Ventas     Del 01/01/2025 al 30/09/2025	ABC de Ventas     Del 01/01/2025 al 30/09/2025
000560	TONICA FEVER	"200,00"	"88,36"	"97,20"	"0,01"	"99,93"	28/09/2025	"88,36"	"100,00"
001473	ALMENDRA CROCANTI	"170,00"	"88,36"	"97,20"	"0,01"	"99,94"	28/09/2025	"88,36"	"100,00"
000018	CASERA	"41,00"	"87,05"	"95,75"	"0,01"	"99,95"	26/09/2025	"87,05"	"100,00"
000517	TANQUERAY TEN	"10,00"	"86,36"	"95,00"	"0,01"	"99,96"	08/04/2025	"86,36"	"100,00"
001854	Dos maderas 5+5	"9,00"	"85,91"	"94,50"	"0,01"	"99,97"	07/08/2025	"85,91"	"100,00"
001857	La Mateo	"3,00"	"79,09"	"87,00"	"0,01"	"99,97"	22/08/2025	"79,09"	"100,00"
001502	CEBOLLA	"423,00"	"75,82"	"83,40"	"0,01"	"99,98"	28/09/2025	"75,82"	"100,00"
000519	MOMBASA	"9,00"	"74,23"	"81,65"	"0,01"	"99,99"	14/06/2025	"74,23"	"100,00"
001240	LA GUITA COPA	"26,00"	"73,27"	"80,60"	"0,01"	"99,99"	08/09/2025	"73,27"	"100,00"
001892	TESELA COPA	"23,00"	"73,18"	"80,50"	"0,01"	"100,00"	29/09/2025	"73,18"	"100,00"
001699	Gin Promo	"13,00"	"71,36"	"78,50"	"0,01"	"100,01"	31/08/2025	"71,36"	"100,00"
001275	ORANGE	"12,00"	"70,91"	"78,00"	"0,01"	"100,02"	30/09/2025	"70,91"	"100,00"
001883	ricipe viana Copa	"26,00"	"70,91"	"78,00"	"0,01"	"100,02"	29/09/2025	"70,91"	"100,00"
001924	Crodino	"17,00"	"69,55"	"76,50"	"0,01"	"100,03"	31/08/2025	"69,55"	"100,00"
000160	leche soja	"815,00"	"68,55"	"75,40"	"0,01"	"100,04"	30/09/2025	"68,55"	"100,00"
001635	VAINILLA VERACRUZ	"75,00"	"68,18"	"75,00"	"0,01"	"100,04"	28/09/2025	"68,18"	"100,00"
001876	Camiño dos faros	"4,00"	"65,45"	"72,00"	"0,01"	"100,05"	18/08/2025	"65,45"	"100,00"
000267	FRANGELICO	"13,00"	"65,00"	"71,50"	"0,01"	"100,06"	21/09/2025	"65,00"	"100,00"
001894	Bot. Agua Solan TIEMPO	"32,00"	"64,00"	"70,40"	"0,01"	"100,06"	25/08/2025	"64,00"	"100,00"
000247	LICOR DE MANZANA SIN	"15,00"	"61,36"	"67,50"	"0,01"	"100,07"	13/08/2025	"61,36"	"100,00"
001359	CAFE DE NICARAGUA 250gr	"8,00"	"58,18"	"64,00"	"0,01"	"100,07"	23/06/2025	"58,18"	"100,00"
001608	ROKU	"7,00"	"57,68"	"63,45"	"0,01"	"100,08"	28/09/2025	"57,68"	"100,00"
001650	RUCULA	"157,00"	"56,36"	"62,00"	"0,01"	"100,08"	30/06/2025	"56,36"	"100,00"
000268	TIA MARÍA	"11,00"	"55,00"	"60,50"	"0,01"	"100,09"	24/09/2025	"55,00"	"100,00"
001921	Palo Cortado	"7,00"	"54,09"	"59,50"	"0,01"	"100,10"	25/09/2025	"54,09"	"100,00"
001831	Extra Alcohol	"67,00"	"51,77"	"56,95"	"0,01"	"100,10"	29/09/2025	"51,77"	"100,00"
001413	CAFE DE LA CHANCLA 1kg	"2,00"	"50,91"	"56,00"	"0,00"	"100,11"	25/09/2025	"50,91"	"100,00"
001406	CAFE DE COLOMBIA 1kg	"2,00"	"50,91"	"56,00"	"0,00"	"100,11"	29/05/2025	"50,91"	"100,00"
001405	CAFE DE BRASIL 1kg	"2,00"	"50,91"	"56,00"	"0,00"	"100,12"	02/09/2025	"50,91"	"100,00"
001893	TESELA BOTELLA	"4,00"	"48,00"	"52,80"	"0,00"	"100,12"	26/09/2025	"48,00"	"100,00"
000363	STOLICHNAYA	"7,00"	"47,27"	"52,00"	"0,00"	"100,12"	30/08/2025	"47,27"	"100,00"
001918	Pedro Ximenez	"10,00"	"47,27"	"52,00"	"0,00"	"100,13"	27/09/2025	"47,27"	"100,00"
000275	COINTREAU	"9,00"	"45,00"	"49,50"	"0,00"	"100,13"	04/08/2025	"45,00"	"100,00"
001633	platano	"82,00"	"44,73"	"49,20"	"0,00"	"100,14"	29/09/2025	"44,73"	"100,00"
000449	MATUSALEN 15	"5,00"	"41,18"	"45,30"	"0,00"	"100,14"	14/06/2025	"41,18"	"100,00"
000568	BATIDO DE VAINILLA	"20,00"	"40,91"	"45,00"	"0,00"	"100,15"	21/06/2025	"40,91"	"100,00"
001853	Dos Maderas 5+3	"6,00"	"40,91"	"45,00"	"0,00"	"100,15"	31/08/2025	"40,91"	"100,00"
001511	KETCHUP	"111,00"	"40,36"	"44,40"	"0,00"	"100,15"	30/09/2025	"40,36"	"100,00"
000784	CAIPIROSKA	"7,00"	"39,45"	"43,40"	"0,00"	"100,16"	04/08/2025	"39,45"	"100,00"
001472	PIPAS	"103,00"	"36,00"	"39,60"	"0,00"	"100,16"	20/09/2025	"36,00"	"100,00"
001889	DOBLE 12	"1,00"	"35,91"	"39,50"	"0,00"	"100,17"	18/06/2025	"35,91"	"100,00"
000362	ERISTOFF	"5,00"	"35,45"	"39,00"	"0,00"	"100,17"	23/09/2025	"35,45"	"100,00"
000652	BRUGAL 1888 	"3,00"	"35,32"	"38,85"	"0,00"	"100,17"	27/09/2025	"35,32"	"100,00"
000251	LICOR DE MANZANA	"7,00"	"35,00"	"38,50"	"0,00"	"100,18"	16/03/2025	"35,00"	"100,00"
000372	VODKA CARAMELO	"6,00"	"32,73"	"36,00"	"0,00"	"100,18"	24/04/2025	"32,73"	"100,00"
000248	LICOR DE MORA SIN	"8,00"	"32,73"	"36,00"	"0,00"	"100,18"	30/08/2025	"32,73"	"100,00"
001764	BOWL AVENA	"20,00"	"32,73"	"36,00"	"0,00"	"100,19"	28/09/2025	"32,73"	"100,00"
000097	Ingrediente Extra	"36,00"	"32,73"	"36,00"	"0,00"	"100,19"	14/09/2025	"32,73"	"100,00"
000546	ZUMO DE Manzana (minute maid)	"17,00"	"32,73"	"36,00"	"0,00"	"100,19"	27/09/2025	"32,73"	"100,00"
000259	ANIS SECO	"7,00"	"31,82"	"35,00"	"0,00"	"100,19"	17/09/2025	"31,82"	"100,00"
001851	Brugal Doble Reserva	"4,00"	"30,91"	"34,00"	"0,00"	"100,20"	14/08/2025	"30,91"	"100,00"
001696	JAMESON BLACK BARREL	"3,00"	"29,86"	"32,85"	"0,00"	"100,20"	26/06/2025	"29,86"	"100,00"
000678	2 HAMACAS + SOMBRILLA	"2,00"	"29,09"	"32,00"	"0,00"	"100,20"	23/04/2025	"29,09"	"100,00"
000007	BATIDO DE FRESA	"13,00"	"26,59"	"29,25"	"0,00"	"100,21"	17/06/2025	"26,59"	"100,00"
001272	BATIDO VAINILLA ESPECIAL	"5,00"	"25,00"	"27,50"	"0,00"	"100,21"	11/08/2025	"25,00"	"100,00"
001904	Take Grande	"68,00"	"24,73"	"27,20"	"0,00"	"100,21"	21/09/2025	"24,73"	"100,00"
001905	Take pequeño	"136,00"	"24,73"	"27,20"	"0,00"	"100,21"	29/09/2025	"24,73"	"100,00"
000533	BELLAGIO	"6,00"	"23,73"	"26,10"	"0,00"	"100,22"	03/09/2025	"23,73"	"100,00"
001920	Amontillado	"4,00"	"23,64"	"26,00"	"0,00"	"100,22"	04/09/2025	"23,64"	"100,00"
000538	CALIPSO	"5,00"	"22,50"	"24,75"	"0,00"	"100,22"	16/08/2025	"22,50"	"100,00"
000584	SODA	"24,00"	"20,45"	"22,50"	"0,00"	"100,22"	18/08/2025	"20,45"	"100,00"
000364	SMIRNOFF	"3,00"	"20,45"	"22,50"	"0,00"	"100,22"	23/08/2025	"20,45"	"100,00"
001465	BOWL SIN LACTOSA	"12,00"	"19,64"	"21,60"	"0,00"	"100,23"	14/09/2025	"19,64"	"100,00"
000415	PAMPERO ANIVERSARIO	"3,00"	"19,55"	"21,50"	"0,00"	"100,23"	01/08/2025	"19,55"	"100,00"
001512	CHERRY	"70,00"	"18,82"	"20,70"	"0,00"	"100,23"	30/09/2025	"18,82"	"100,00"
000311	CHIVAS 12	"2,00"	"18,09"	"19,90"	"0,00"	"100,23"	18/02/2025	"18,09"	"100,00"
001812	SUG_1 9.95	"2,00"	"18,09"	"19,90"	"0,00"	"100,23"	26/06/2025	"18,09"	"100,00"
001963	Café para llevar	"7,00"	"17,82"	"19,60"	"0,00"	"100,24"	29/09/2025	"17,82"	"100,00"
000005	LIMONADA	"42,00"	"16,64"	"18,30"	"0,00"	"100,24"	24/09/2025	"16,64"	"100,00"
000591	BEEFEATER 24	"2,00"	"16,27"	"17,90"	"0,00"	"100,24"	12/01/2025	"16,27"	"100,00"
000263	PONCHE CABALLERO	"3,00"	"15,00"	"16,50"	"0,00"	"100,24"	29/06/2025	"15,00"	"100,00"
000271	SHERIDAN´S	"3,00"	"15,00"	"16,50"	"0,00"	"100,24"	07/08/2025	"15,00"	"100,00"
000244	TINTO DE VERANO + NARANJA	"7,00"	"14,64"	"16,10"	"0,00"	"100,24"	04/09/2025	"14,64"	"100,00"
001286	nata	"32,00"	"14,55"	"16,00"	"0,00"	"100,24"	21/09/2025	"14,55"	"100,00"
000312	CHIVAS 18	"1,00"	"14,50"	"15,95"	"0,00"	"100,25"	08/07/2025	"14,50"	"100,00"
001276	PASION DE COCO	"2,00"	"11,82"	"13,00"	"0,00"	"100,25"	07/08/2025	"11,82"	"100,00"
001788	SIROPE CARAMELO	"14,00"	"11,82"	"13,00"	"0,00"	"100,25"	22/09/2025	"11,82"	"100,00"
001833	SAN MIGUEL ED. ALUMINIO	"4,00"	"11,64"	"12,80"	"0,00"	"100,25"	07/08/2025	"11,64"	"100,00"
001845	LA MATEO ROSADO COPA	"4,00"	"11,45"	"12,60"	"0,00"	"100,25"	06/08/2025	"11,45"	"100,00"
001919	Oloroso	"2,00"	"9,45"	"10,40"	"0,00"	"100,25"	16/09/2025	"9,45"	"100,00"
001789	SIROPE CHOCOLATE	"10,00"	"9,09"	"10,00"	"0,00"	"100,25"	22/09/2025	"9,09"	"100,00"
001363	TE GAMA MEDIA	"2,00"	"8,18"	"9,00"	"0,00"	"100,25"	24/09/2025	"8,18"	"100,00"
001917	Fino Rama	"2,00"	"8,18"	"9,00"	"0,00"	"100,25"	07/09/2025	"8,18"	"100,00"
001464	BOWL SOJA	"5,00"	"8,18"	"9,00"	"0,00"	"100,25"	28/07/2025	"8,18"	"100,00"
001361	CAFE DE MEXICO DESCAFEINADO 250gr	"1,00"	"7,27"	"8,00"	"0,00"	"100,25"	08/08/2025	"7,27"	"100,00"
000505	BOMBAY	"1,00"	"6,32"	"6,95"	"0,00"	"100,26"	03/01/2025	"6,32"	"100,00"
000480	GUAJIRO MIEL	"1,00"	"5,91"	"6,50"	"0,00"	"100,26"	22/01/2025	"5,91"	"100,00"
001607	Vox	"1,00"	"5,91"	"6,50"	"0,00"	"100,26"	11/03/2025	"5,91"	"100,00"
001652	SIROPE EXTRA	"6,00"	"5,45"	"6,00"	"0,00"	"100,26"	13/07/2025	"5,45"	"100,00"
000368	ERISTOFF BLACK	"1,00"	"5,45"	"6,00"	"0,00"	"100,26"	20/04/2025	"5,45"	"100,00"
000276	TEQUILA BLANCO	"1,00"	"5,00"	"5,50"	"0,00"	"100,26"	26/01/2025	"5,00"	"100,00"
000252	LICOR DE AVELLANA	"1,00"	"5,00"	"5,50"	"0,00"	"100,26"	24/06/2025	"5,00"	"100,00"
001366	TE OFERTAS	"2,00"	"4,55"	"5,00"	"0,00"	"100,26"	09/03/2025	"4,55"	"100,00"
000290	RIVES LIMA	"1,00"	"4,09"	"4,50"	"0,00"	"100,26"	13/05/2025	"4,09"	"100,00"
001459	CAÑA SIN	"2,00"	"3,36"	"3,70"	"0,00"	"100,26"	03/09/2025	"3,36"	"100,00"
001922	Manzanilla Trinidad	"1,00"	"3,25"	"3,58"	"0,00"	"100,26"	03/08/2025	"3,25"	"100,00"
001780	GLOWY FRESA/NATA	"1,00"	"3,18"	"3,50"	"0,00"	"100,26"	18/02/2025	"3,18"	"100,00"
001903	Bolsa	"34,00"	"3,09"	"3,40"	"0,00"	"100,26"	22/09/2025	"3,09"	"100,00"
001253	DIABLO	"1,00"	"2,91"	"3,20"	"0,00"	"100,26"	27/02/2025	"2,91"	"100,00"
001790	SIROPE FRESA	"3,00"	"2,73"	"3,00"	"0,00"	"100,26"	13/08/2025	"2,73"	"100,00"
001895	CALIMOCHO	"1,00"	"2,68"	"2,95"	"0,00"	"100,26"	04/08/2025	"2,68"	"100,00"
001632	almendra crocanti	"4,00"	"2,18"	"2,40"	"0,00"	"100,26"	16/09/2025	"2,18"	"100,00"
001622	l.almendras	"20,00"	"1,82"	"2,00"	"0,00"	"100,26"	04/08/2025	"1,82"	"100,00"
001629	Barquillo	"1,00"	"0,36"	"0,40"	"0,00"	"100,26"	12/05/2025	"0,36"	"100,00"
000914	BOTELLA TORRES 10	"4,38"	"0,00"	"0,00"	"0,00"	"100,26"	14/08/2025	"0,00"	"0,00"
000782	descafeinado	"3.057,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
000695	Miel	"10,00"	"0,00"	"0,00"	"0,00"	"100,26"	13/06/2025	"0,00"	"0,00"
001044	BOTELLA BARCELO IMPERIAL	"0,08"	"0,00"	"0,00"	"0,00"	"100,26"	17/09/2025	"0,00"	"0,00"
001901	Arroz acomp	"364,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
000836	Botella Larios 12	"1,39"	"0,00"	"0,00"	"0,00"	"100,26"	29/09/2025	"0,00"	"0,00"
001162	BOTELLA TEQUILA JOSE CUERVO	"7,88"	"0,00"	"0,00"	"0,00"	"100,26"	10/08/2025	"0,00"	"0,00"
000679	1 HAMACA + SOMBRILLA	"0,00"	"0,00"	"0,00"	"0,00"	"100,26"	10/01/2025	"0,00"	"0,00"
000843	BOTELLA BARCELO	"110,75"	"0,00"	"0,00"	"0,00"	"100,26"	29/09/2025	"0,00"	"0,00"
000909	BOTELLA MAGNO	"5,25"	"0,00"	"0,00"	"0,00"	"100,26"	10/09/2025	"0,00"	"0,00"
000671	leche sin lactosa	"1.526,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
000916	BOTELLA TORRES 5	"8,05"	"0,00"	"0,00"	"0,00"	"100,26"	23/09/2025	"0,00"	"0,00"
000438	BACARDI 8	"0,00"	"0,00"	"0,00"	"0,00"	"100,26"	14/06/2025	"0,00"	"0,00"
001097	BOTELLA BAILEYS	"57,63"	"0,00"	"0,00"	"0,00"	"100,26"	28/09/2025	"0,00"	"0,00"
001160	BOTELLA SHERIDANS	"0,38"	"0,00"	"0,00"	"0,00"	"100,26"	07/08/2025	"0,00"	"0,00"
001127	BOTELLA MARTINI BLANCO	"6,50"	"0,00"	"0,00"	"0,00"	"100,26"	21/09/2025	"0,00"	"0,00"
001152	BOTELLA RIVES LIMA	"0,13"	"0,00"	"0,00"	"0,00"	"100,26"	13/05/2025	"0,00"	"0,00"
000025	AGUA MEDIANA	"12,00"	"0,00"	"0,00"	"0,00"	"100,26"	13/08/2025	"0,00"	"0,00"
001129	BOTELLA MARTINI ROJO	"7,88"	"0,00"	"0,00"	"0,00"	"100,26"	28/09/2025	"0,00"	"0,00"
001161	BOTELLA TEQUILA BLANCO	"0,13"	"0,00"	"0,00"	"0,00"	"100,26"	26/01/2025	"0,00"	"0,00"
000668	TONICA NORDIC BLUE	"1,00"	"0,00"	"0,00"	"0,00"	"100,26"	08/08/2025	"0,00"	"0,00"
001208	helado vainilla	"2,00"	"0,00"	"0,00"	"0,00"	"100,26"	28/05/2025	"0,00"	"0,00"
001091	BOTELLA AMARETO	"10,63"	"0,00"	"0,00"	"0,00"	"100,26"	24/09/2025	"0,00"	"0,00"
001147	BOTELLA PONCHE CABALLERO	"0,38"	"0,00"	"0,00"	"0,00"	"100,26"	29/06/2025	"0,00"	"0,00"
001627	nata	"144,00"	"0,00"	"0,00"	"0,00"	"100,26"	28/09/2025	"0,00"	"0,00"
001262	sirope chocolate	"62,00"	"0,00"	"0,00"	"0,00"	"100,26"	20/09/2025	"0,00"	"0,00"
001625	dulce de leche	"27,00"	"0,00"	"0,00"	"0,00"	"100,26"	09/09/2025	"0,00"	"0,00"
001124	BOTELLA MALIBU	"2,63"	"0,00"	"0,00"	"0,00"	"100,26"	20/09/2025	"0,00"	"0,00"
001261	sirope caramelo	"16,00"	"0,00"	"0,00"	"0,00"	"100,26"	23/09/2025	"0,00"	"0,00"
001224	americano	"140,00"	"0,00"	"0,00"	"0,00"	"100,26"	28/09/2025	"0,00"	"0,00"
001263	nutella	"590,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001564	Aguacate	"1,00"	"0,00"	"0,00"	"0,00"	"100,26"	10/06/2025	"0,00"	"0,00"
001610	Tonica zero	"424,00"	"0,00"	"0,00"	"0,00"	"100,26"	29/09/2025	"0,00"	"0,00"
001574	Naranja	"5,00"	"0,00"	"0,00"	"0,00"	"100,26"	11/08/2025	"0,00"	"0,00"
001442	AGUA PERRIER	"40,00"	"0,00"	"0,00"	"0,00"	"100,26"	29/09/2025	"0,00"	"0,00"
001555	descafeinado	"1.113,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001225	cortado	"91,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001260	sirope fresa	"8,00"	"0,00"	"0,00"	"0,00"	"100,26"	04/09/2025	"0,00"	"0,00"
001601	nachos	"436,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001613	patatas baston	"3.599,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001823	Ketchup Acomp.	"1.340,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001822	Mayonesa Acomp.	"1.744,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001758	Boniato Acomp	"1.713,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001824	Guacamole Acomp	"778,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001626	chocolate blanco	"1,00"	"0,00"	"0,00"	"0,00"	"100,26"	12/09/2025	"0,00"	"0,00"
001897	barbacoa acomp	"178,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001827	Salsa 2.0 Acomp.	"8,00"	"0,00"	"0,00"	"0,00"	"100,26"	21/08/2025	"0,00"	"0,00"
001164	BOTELLA TIA MARIA	"1,25"	"0,00"	"0,00"	"0,00"	"100,26"	24/09/2025	"0,00"	"0,00"
001826	S. Mayo-Miel Acomp.	"38,00"	"0,00"	"0,00"	"0,00"	"100,26"	22/09/2025	"0,00"	"0,00"
001825	S Brava Acomp	"37,00"	"0,00"	"0,00"	"0,00"	"100,26"	24/09/2025	"0,00"	"0,00"
001624	l.sin lactosa	"23,00"	"0,00"	"0,00"	"0,00"	"100,26"	01/08/2025	"0,00"	"0,00"
001116	BOTELLA LICOR 43	"3,88"	"0,00"	"0,00"	"0,00"	"100,26"	26/09/2025	"0,00"	"0,00"
001962	Huevo frito infantil	"3,00"	"0,00"	"0,00"	"0,00"	"100,26"	08/09/2025	"0,00"	"0,00"
001103	BOTELLA CAMPARI	"7,75"	"0,00"	"0,00"	"0,00"	"100,26"	27/09/2025	"0,00"	"0,00"
001934	DOBLE	"208,00"	"0,00"	"0,00"	"0,00"	"100,26"	28/09/2025	"0,00"	"0,00"
001943	CUBIERTOS_PLAYA	"100,00"	"0,00"	"0,00"	"0,00"	"100,26"	28/09/2025	"0,00"	"0,00"
001940	LEVANTAR MESA	"4,00"	"0,00"	"0,00"	"0,00"	"100,26"	28/06/2025	"0,00"	"0,00"
001910	Muy Hecho	"16,00"	"0,00"	"0,00"	"0,00"	"100,26"	15/09/2025	"0,00"	"0,00"
001928	PICOTEO!!!	"11,00"	"0,00"	"0,00"	"0,00"	"100,26"	07/07/2025	"0,00"	"0,00"
001926	croqueta aperol	"41,00"	"0,00"	"0,00"	"0,00"	"100,26"	28/06/2025	"0,00"	"0,00"
001925	Sale	"436,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001930	Nube	"640,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001933	Largo	"190,00"	"0,00"	"0,00"	"0,00"	"100,26"	29/09/2025	"0,00"	"0,00"
001942	con casera	"328,00"	"0,00"	"0,00"	"0,00"	"100,26"	28/09/2025	"0,00"	"0,00"
001941	con limón	"1.807,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001939	Melocotón	"149,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001935	AMERICANO	"25,00"	"0,00"	"0,00"	"0,00"	"100,26"	20/09/2025	"0,00"	"0,00"
001959	Rooibos Manzana Canela	"32,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001960	Rooibos Naranja Choco	"10,00"	"0,00"	"0,00"	"0,00"	"100,26"	28/09/2025	"0,00"	"0,00"
001956	Ayurveda	"27,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001958	Rooibos Pakistani	"37,00"	"0,00"	"0,00"	"0,00"	"100,26"	29/09/2025	"0,00"	"0,00"
001932	Mitad	"3.823,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001915	Montada	"16,00"	"0,00"	"0,00"	"0,00"	"100,26"	24/09/2025	"0,00"	"0,00"
001929	LIMPIAR!!!	"1,00"	"0,00"	"0,00"	"0,00"	"100,26"	25/06/2025	"0,00"	"0,00"
001938	Fresa	"227,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001937	cortado doble	"23,00"	"0,00"	"0,00"	"0,00"	"100,26"	19/09/2025	"0,00"	"0,00"
001913	Patatas fritas	"225,00"	"0,00"	"0,00"	"0,00"	"100,26"	29/09/2025	"0,00"	"0,00"
001957	Canto del Lama	"15,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001931	Sombra	"560,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001944	Negro	"24,00"	"0,00"	"0,00"	"0,00"	"100,26"	26/09/2025	"0,00"	"0,00"
001945	Verde	"119,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001914	Arroz	"59,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001951	Pakistaní Supremo	"35,00"	"0,00"	"0,00"	"0,00"	"100,26"	28/09/2025	"0,00"	"0,00"
001950	Earl Gray	"47,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001953	Galleta y Especias	"8,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001949	Groundpowder	"14,00"	"0,00"	"0,00"	"0,00"	"100,26"	26/08/2025	"0,00"	"0,00"
001952	"Piña, Jengibre..."	"28,00"	"0,00"	"0,00"	"0,00"	"100,26"	25/09/2025	"0,00"	"0,00"
001307	leche condensada	"13,00"	"0,00"	"0,00"	"0,00"	"100,26"	21/09/2025	"0,00"	"0,00"
001106	BOTELLA COINTREAU	"1,13"	"0,00"	"0,00"	"0,00"	"100,26"	04/08/2025	"0,00"	"0,00"
001110	BOTELLA FRANGELICO	"1,63"	"0,00"	"0,00"	"0,00"	"100,26"	21/09/2025	"0,00"	"0,00"
001898	Teriyaki acomp	"87,00"	"0,00"	"0,00"	"0,00"	"100,26"	28/09/2025	"0,00"	"0,00"
001902	Noodles acomp	"653,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001112	BOTELLA JAGERMEISTER	"4,63"	"0,00"	"0,00"	"0,00"	"100,26"	17/09/2025	"0,00"	"0,00"
001948	English Breakfast	"32,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001961	Suspiro	"4,00"	"0,00"	"0,00"	"0,00"	"100,26"	27/08/2025	"0,00"	"0,00"
001907	Punto menos	"32,00"	"0,00"	"0,00"	"0,00"	"100,26"	27/09/2025	"0,00"	"0,00"
001908	Al Punto	"139,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001946	Supremo	"4,00"	"0,00"	"0,00"	"0,00"	"100,26"	09/09/2025	"0,00"	"0,00"
001909	Punto Más	"26,00"	"0,00"	"0,00"	"0,00"	"100,26"	23/09/2025	"0,00"	"0,00"
001947	Oolong	"3,00"	"0,00"	"0,00"	"0,00"	"100,26"	10/09/2025	"0,00"	"0,00"
001906	Poco hecho	"28,00"	"0,00"	"0,00"	"0,00"	"100,26"	28/09/2025	"0,00"	"0,00"
001955	Caramelo y nueces	"11,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001911	Pollo empanado	"219,00"	"0,00"	"0,00"	"0,00"	"100,26"	29/09/2025	"0,00"	"0,00"
001912	Pollo plancha	"59,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001954	Chai	"32,00"	"0,00"	"0,00"	"0,00"	"100,26"	30/09/2025	"0,00"	"0,00"
001400	DESCUENTOS	"197,00"	"-776,90"	"-854,59"	"-0,08"	"100,19"	10/04/2025	"-776,90"	"100,00"
ç		"370,00"	"-1.904,55"	"-2.095,01"	"-0,19"	"100,00"	30/09/2025	"-1.904,55"	"100,00"